Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,문정빈,25 RF,,2,1,8.0,0,0,0,0,0.0,0.00,0.00,-0.07,0.01,,,,,,-0.06,-0.41,-0.03,-0.09,-0.006,-0.009
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,정해원,25 RF,,7,6,39.1,13,13,0,0,100.0,2.97,2.53,0.35,0.06,,,,,,2.94,47.07,-0.18,2.76,0.300,0.281
0,박영빈,25 CF,,5,0,8.0,3,3,0,0,100.0,3.38,-0.27,-0.07,0.01,,,,,,-0.32,-3.10,0.00,-0.32,-0.033,-0.033
0,전태현,25 LF,,1,0,1.0,0,0,0,0,0.0,0.00,0.00,,0.00,,,,,,0.00,0.00,-0.01,-0.01,0.000,-0.001
0,송민섭,25 RF,,1,0,2.0,2,2,0,0,100.0,9.00,0.40,,0.00,,,,,,0.40,57.48,,,0.037,
0,이창진,25 RF,,4,3,21.0,7,7,0,0,100.0,3.00,0.99,0.47,0.03,,,,,,1.50,8.30,-0.11,1.39,0.153,0.141
0,이창진,25 LF,,22,16,148.2,37,37,0,0,100.0,2.24,0.75,0.17,0.19,,,,,,1.11,6.16,-0.77,0.34,0.113,0.035
0,정현승,25 LF,,1,0,1.2,0,0,0,0,0.0,0.00,-0.46,,0.00,,,,,,-0.46,-21.89,,,-0.046,
0,정현승,25 RF,,1,0,4.2,0,0,0,0,0.0,0.00,-0.19,,0.01,,,,,,-0.18,-8.72,-0.02,-0.20,-0.018,-0.021
0,이인한,25 LF,,2,0,2.1,0,0,0,0,0.0,0.00,-0.01,0.09,0.00,,,,,,0.09,3.13,,,0.008,
0,김창평,25 CF,,1,0,2.0,0,0,0,0,0.0,0.00,,,0.00,,,,,,0.00,0.13,,,0.000,
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,김창평,25 RF,,2,0,4.0,0,0,0,0,0.0,0.00,0.13,,0.01,,,,,,0.13,4.75,,,0.012,
0,한승현,25 CF,,2,1,9.0,4,3,1,0,100.0,4.00,1.13,0.21,0.02,,,,,,1.36,13.08,0.00,1.36,0.139,0.139
0,한승현,25 RF,,8,3,29.0,8,7,1,0,100.0,2.48,1.17,0.15,0.05,,,,,,1.37,13.12,-0.10,1.27,0.139,0.129
0,한승현,25 LF,,5,0,7.0,0,0,0,0,0.0,0.00,-0.83,0.12,0.01,,,,,,-0.70,-6.71,-0.01,-0.71,-0.071,-0.072
0,서건창,25 LF,,1,0,1.0,0,0,0,0,0.0,0.00,,,0.00,,,,,,0.00,0.02,,,0.000,
0,김태근,25 RF,,3,1,11.0,3,3,0,0,100.0,2.45,0.20,-0.56,0.02,,,,,,-0.34,-4.49,-0.03,-0.37,-0.035,-0.038
0,김태근,25 LF,,4,1,18.0,2,2,0,0,100.0,1.00,-0.41,-0.24,0.02,,,,,,-0.62,-8.17,-0.07,-0.69,-0.064,-0.071
0,김태근,25 CF,,1,0,1.0,0,0,0,0,0.0,0.00,,,0.00,,,,,,0.00,0.02,,,0.000,
0,최성민,25 CF,,3,1,5.1,2,1,0,1,50.0,1.69,-0.47,-0.05,0.01,,,,,,-0.51,-2.64,0.00,-0.51,-0.052,-0.052
0,최성민,25 RF,,19,2,48.2,10,10,0,0,100.0,1.85,1.10,-0.03,0.08,,,,,,1.15,5.93,-0.12,1.03,0.117,0.105
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,최성민,25 LF,,7,1,13.1,7,6,1,0,100.0,4.73,0.61,0.89,0.02,,,,,,1.51,7.77,-0.02,1.49,0.154,0.152
0,오태곤,25 RF,,16,8,76.1,13,12,1,0,100.0,1.53,-1.10,0.67,0.13,,,,,,-0.31,-0.58,-0.31,-0.62,-0.031,-0.063
0,오태곤,25 LF,,22,13,122.0,30,29,0,1,96.7,2.14,0.99,-0.44,-0.35,,,,,,0.20,0.38,-0.58,-0.38,0.021,-0.038
0,오태곤,25 CF,,7,4,37.0,7,7,0,0,100.0,1.70,-0.30,-0.02,0.07,,,,,,-0.25,-0.48,0.00,-0.25,-0.026,-0.026
0,홍현빈,25 LF,,3,0,4.0,0,0,0,0,0.0,0.00,0.00,,0.01,,,,,,0.00,0.15,,,0.000,
0,홍현빈,25 CF,,1,0,1.0,0,0,0,0,0.0,0.00,,,0.00,,,,,,0.00,0.09,,,0.000,
0,함수호,25 LF,,1,0,2.0,0,0,0,0,0.0,0.00,,,0.00,,,,,,0.00,0.37,,,0.000,
0,박관우,25 LF,,2,1,6.0,2,2,0,0,100.0,3.00,-1.02,0.03,0.01,,,,,,-0.98,-28.33,-0.02,-1.00,-0.100,-0.102
0,박관우,25 RF,,1,0,2.0,1,0,0,1,0.0,0.00,0.00,-0.28,-0.50,,,,,,-0.79,-22.64,-0.01,-0.80,-0.080,-0.081
0,김석환,25 LF,,15,13,96.0,24,24,0,0,100.0,2.25,0.11,-0.17,0.12,,,,,,0.07,0.34,-0.48,-0.41,0.007,-0.042
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,김석환,25 RF,,7,6,38.0,5,5,0,0,100.0,1.18,-1.96,-0.22,0.06,,,,,,-2.11,-10.13,-0.22,-2.33,-0.215,-0.237
0,최승민,25 LF,,1,0,2.0,1,1,0,0,100.0,4.50,0.08,,0.00,,,,,,0.09,4.15,-0.01,0.08,0.009,0.008
0,최승민,25 RF,,1,0,1.0,0,0,0,0,0.0,0.00,-0.49,0.12,0.00,,,,,,-0.37,-17.78,,,-0.038,
0,한재환,25 LF,,3,1,9.0,2,2,0,0,100.0,2.00,-0.15,-0.09,0.01,,,,,,-0.24,-2.12,-0.04,-0.28,-0.024,-0.028
0,원성준,25 CF,,1,0,2.0,0,0,0,0,0.0,0.00,-0.09,,0.00,,,,,,-0.09,-0.57,0.00,-0.09,-0.009,-0.009
0,원성준,25 RF,,8,3,29.0,4,4,0,0,100.0,1.24,-0.94,0.31,0.05,,,,,,-0.58,-3.77,-0.15,-0.73,-0.059,-0.074
0,원성준,25 LF,,7,5,45.0,12,12,0,0,100.0,2.40,-0.01,-0.09,0.06,,,,,,-0.04,-0.28,-0.21,-0.25,-0.004,-0.026
0,김병준,25 RF,,2,0,4.0,1,1,0,0,100.0,2.25,-0.06,0.02,0.01,,,,,,-0.04,-0.57,,,-0.004,
0,김병준,25 LF,,3,0,5.1,1,1,0,0,100.0,1.69,0.19,,0.01,,,,,,0.20,3.22,-0.02,0.18,0.021,0.018
0,김병준,25 CF,,1,0,3.0,0,0,0,0,0.0,0.00,-0.12,,0.01,,,,,,-0.11,-1.81,0.00,-0.11,-0.012,-0.012
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,카디네스,25 RF,,36,34,275.0,56,50,4,2,96.4,1.77,-4.27,0.61,-0.56,,,,,,-4.21,-11.44,-1.43,-5.64,-0.429,-0.575
0,김대한,25 CF,,7,3,31.2,11,11,0,0,100.0,3.13,1.54,0.09,0.06,,,,,,1.69,20.27,0.00,1.69,0.172,0.172
0,김대한,25 RF,,2,1,8.0,2,2,0,0,100.0,2.25,0.32,-0.28,0.01,,,,,,0.06,0.67,-0.03,0.03,0.006,0.003
0,김대한,25 LF,,3,1,12.0,2,2,0,0,100.0,1.50,-1.70,0.18,0.02,,,,,,-1.51,-18.07,-0.05,-1.56,-0.153,-0.158
0,권혁빈,25 LF,,1,0,2.0,2,2,0,0,100.0,9.00,0.17,,0.00,,,,,,0.17,8.17,-0.01,0.16,0.017,0.016
0,안치영,25 LF,,8,1,19.1,6,6,0,0,100.0,2.79,-0.29,-0.11,0.02,,,,,,-0.38,-2.72,-0.07,-0.45,-0.038,-0.046
0,안치영,25 RF,,7,0,14.0,6,6,0,0,100.0,3.86,0.88,0.12,0.02,,,,,,1.03,7.39,-0.03,1.00,0.105,0.101
0,박한결,25 LF,,5,3,21.0,6,6,0,0,100.0,2.57,-0.69,-0.12,0.03,,,,,,-0.78,-14.06,-0.09,-0.87,-0.080,-0.089
0,김헌곤,25 RF,,27,20,178.0,34,34,0,0,100.0,1.72,-2.40,-0.31,0.29,,,,,,-2.42,-8.69,-0.84,-3.26,-0.246,-0.331
0,김헌곤,25 LF,,19,7,71.0,17,17,0,0,100.0,2.15,1.20,0.51,0.09,,,,,,1.80,6.48,-0.32,1.48,0.183,0.151
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,김건형,25 LF,,1,0,1.0,0,0,0,0,0.0,0.00,-0.63,,0.00,,,,,,-0.62,-44.96,,,-0.064,
0,박수종,25 CF,,14,5,52.0,18,18,0,0,100.0,3.12,-1.04,0.16,0.09,,,,,,-0.78,-3.89,0.00,-0.78,-0.080,-0.080
0,박수종,25 RF,,6,3,31.2,12,11,1,0,100.0,3.41,1.50,1.00,0.05,,,,,,2.55,12.67,-0.13,2.42,0.260,0.247
0,박수종,25 LF,,7,0,18.1,10,10,0,0,100.0,4.91,0.35,0.20,0.02,,,,,,0.57,2.85,-0.07,0.50,0.058,0.051
0,박지훈,25 CF,,2,0,2.0,0,0,0,0,0.0,0.00,0.00,,0.00,,,,,,0.00,0.02,,,0.000,
0,이민재,25 RF,,1,1,5.0,1,1,0,0,100.0,1.80,0.21,-0.24,0.01,,,,,,-0.02,-1.03,-0.02,-0.04,-0.002,-0.004
0,최인호,25 RF,,5,0,13.0,3,2,1,0,100.0,2.08,-0.38,-0.12,0.02,,,,,,-0.48,-1.17,-0.04,-0.52,-0.049,-0.053
0,최인호,25 LF,,14,8,74.1,9,9,0,0,100.0,1.09,-1.62,-0.20,0.09,,,,,,-1.73,-4.22,-0.35,-2.08,-0.176,-0.212
0,최인호,25 CF,,2,0,2.0,0,0,0,0,0.0,0.00,-0.02,0.29,0.00,,,,,,0.28,0.68,0.00,0.28,0.028,0.028
0,전다민,25 CF,,6,0,16.0,7,6,0,1,85.7,3.38,0.76,-0.28,-0.48,,,,,,0.00,0.04,0.00,0.00,0.000,0.000
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,전다민,25 RF,,1,0,2.0,0,0,0,0,0.0,0.00,0.00,,0.00,,,,,,0.00,0.02,-0.01,-0.01,0.000,-0.001
0,전다민,25 LF,,6,0,13.1,2,2,0,0,100.0,1.35,0.20,,0.02,,,,,,0.22,1.76,-0.05,0.17,0.022,0.017
0,고승완,25 RF,,1,0,3.0,0,0,0,0,0.0,0.00,-0.16,,0.00,,,,,,-0.15,-3.11,-0.01,-0.16,-0.015,-0.016
0,고승완,25 CF,,3,1,6.0,5,5,0,0,100.0,7.50,-0.57,-0.44,0.01,,,,,,-1.01,-20.70,0.00,-1.01,-0.102,-0.102
0,임종찬,25 RF,,13,10,86.1,17,16,0,1,94.1,1.67,-0.91,1.05,-0.36,,,,,,-0.22,-1.90,-0.33,-0.55,-0.023,-0.056
0,오태양,25 CF,,4,3,24.0,6,6,0,0,100.0,2.25,-0.09,0.24,0.04,,,,,,0.18,3.32,0.00,0.18,0.019,0.019
0,최상민,25 CF,,3,0,3.0,1,1,0,0,100.0,3.00,-0.70,,0.01,,,,,,-0.69,-4.34,,,-0.071,
0,최상민,25 RF,,14,0,23.2,6,6,0,0,100.0,2.28,-0.46,-0.16,0.04,,,,,,-0.58,-3.65,-0.05,-0.63,-0.059,-0.064
0,최상민,25 LF,,2,0,4.0,0,0,0,0,0.0,0.00,0.00,0.09,0.01,,,,,,0.09,0.58,-0.02,0.07,0.009,0.007
0,장진혁,25 CF,,12,9,65.0,16,16,0,0,100.0,2.22,0.00,0.16,0.12,,,,,,0.27,0.84,0.00,0.27,0.027,0.027
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,장진혁,25 RF,,13,3,42.0,13,13,0,0,100.0,2.79,-0.97,-0.30,0.07,,,,,,-1.20,-3.76,-0.15,-1.35,-0.122,-0.138
0,장진혁,25 LF,,19,2,49.1,15,14,1,0,100.0,2.74,2.12,0.30,0.06,,,,,,2.48,7.76,-0.16,2.32,0.253,0.236
0,이영빈,25 RF,,2,0,2.0,0,0,0,0,0.0,0.00,,,0.00,,,,,,0.00,0.01,-0.02,-0.02,0.000,-0.002
0,김재혁,25 CF,,5,0,8.0,2,2,0,0,100.0,2.25,-1.61,0.14,0.01,,,,,,-1.46,-42.01,0.00,-1.46,-0.149,-0.149
0,맥브룸,25 RF,,10,10,72.0,15,15,0,0,100.0,1.88,1.07,-0.15,0.12,,,,,,1.04,6.82,-0.36,0.68,0.106,0.070
0,조세진,25 RF,,4,1,4.0,0,0,0,0,0.0,0.00,-0.63,0.23,0.01,,,,,,-0.39,-6.21,-0.01,-0.40,-0.040,-0.041
0,조세진,25 CF,,1,1,8.0,4,4,0,0,100.0,4.50,-0.97,0.23,0.01,,,,,,-0.72,-11.56,0.00,-0.72,-0.074,-0.074
0,변상권,25 RF,,2,0,1.2,0,0,0,0,0.0,0.00,-0.02,,0.00,,,,,,-0.01,-0.23,-0.01,-0.02,-0.001,-0.002
0,변상권,25 LF,,3,2,15.0,5,5,0,0,100.0,3.00,0.13,-0.33,0.02,,,,,,-0.18,-2.81,-0.08,-0.26,-0.018,-0.026
0,추재현,25 RF,,6,5,43.0,5,5,0,0,100.0,1.05,-1.78,-0.02,0.07,,,,,,-1.73,-9.23,-0.23,-1.96,-0.176,-0.200
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,추재현,25 LF,,13,11,102.0,30,30,0,0,100.0,2.65,0.65,-0.26,0.13,,,,,,0.51,2.75,-0.46,0.05,0.052,0.006
0,추재현,25 CF,,1,0,1.0,0,0,0,0,0.0,0.00,-0.74,,0.00,,,,,,-0.74,-3.94,,,-0.075,
0,송승환,25 LF,,3,1,6.0,1,1,0,0,100.0,1.50,-0.41,-0.35,0.01,,,,,,-0.75,-9.04,-0.02,-0.77,-0.077,-0.079
0,박시원,25 RF,,29,4,83.0,17,17,0,0,100.0,1.84,-1.09,-0.27,0.14,,,,,,-1.22,-4.19,-0.28,-1.50,-0.124,-0.153
0,박시원,25 LF,,2,1,12.0,6,6,0,0,100.0,4.50,0.72,-0.07,0.02,,,,,,0.66,2.28,-0.06,0.60,0.068,0.062
0,박시원,25 CF,,6,5,31.0,8,8,0,0,100.0,2.32,-1.59,-0.51,0.06,,,,,,-2.04,-7.00,0.00,-2.04,-0.208,-0.208
0,장재영,25 RF,,2,1,10.0,0,0,0,0,0.0,0.00,-0.79,-0.05,0.02,,,,,,-0.82,-11.79,-0.04,-0.86,-0.083,-0.087
0,장재영,25 LF,,3,0,5.0,0,0,0,0,0.0,0.00,-0.28,,0.01,,,,,,-0.28,-3.97,-0.02,-0.30,-0.028,-0.030
0,장재영,25 CF,,6,2,24.0,11,10,0,1,90.9,3.75,-0.64,0.04,-0.46,,,,,,-1.07,-15.35,0.00,-1.07,-0.109,-0.109
0,이용규,25 LF,,2,1,8.0,2,2,0,0,100.0,2.25,-0.93,0.12,0.01,,,,,,-0.80,-9.59,-0.02,-0.82,-0.081,-0.083
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,이용규,25 CF,,7,7,52.0,18,17,0,1,94.4,2.94,-0.35,-0.17,-0.41,,,,,,-0.93,-11.20,0.00,-0.93,-0.095,-0.095
0,유준규,25 RF,,2,2,12.0,2,2,0,0,100.0,1.50,-0.63,-0.33,0.02,,,,,,-0.95,-7.57,-0.05,-1.00,-0.096,-0.101
0,유준규,25 LF,,10,2,25.2,5,5,0,0,100.0,1.75,-1.73,0.44,0.03,,,,,,-1.25,-10.00,-0.09,-1.34,-0.127,-0.136
0,유준규,25 CF,,7,1,23.2,7,6,1,0,100.0,2.66,0.33,0.66,0.04,,,,,,1.04,8.29,0.00,1.04,0.105,0.105
0,정훈,25 LF,,2,1,10.0,2,2,0,0,100.0,1.80,0.07,0.11,0.01,,,,,,0.20,0.44,-0.03,0.17,0.020,0.017
0,이상혁,25 LF,,4,0,6.0,1,1,0,0,100.0,1.50,0.28,,0.01,,,,,,0.29,1.29,-0.01,0.28,0.029,0.028
0,이상혁,25 CF,,8,0,12.0,3,3,0,0,100.0,2.25,-1.32,-0.05,0.02,,,,,,-1.35,-6.06,,,-0.137,
0,이상혁,25 RF,,9,0,19.2,2,2,0,0,100.0,0.92,-1.59,0.31,0.03,,,,,,-1.25,-5.60,-0.05,-1.30,-0.127,-0.132
0,김태훈,25 RF,,13,8,60.0,12,11,1,0,100.0,1.80,-0.31,0.02,0.10,,,,,,-0.19,-0.90,-0.28,-0.47,-0.020,-0.048
0,김태훈,25 LF,,7,5,40.0,10,9,0,1,90.0,2.03,-1.48,-0.17,-0.46,,,,,,-2.10,-9.77,-0.19,-2.29,-0.214,-0.233
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,하재훈,25 RF,,8,7,54.1,10,9,0,1,90.0,1.49,-0.88,-0.70,-0.42,,,,,,-2.00,-35.95,-0.24,-2.24,-0.203,-0.228
0,박주홍,25 RF,,23,13,131.1,32,30,0,2,93.8,2.06,-0.43,-0.29,-0.79,,,,,,-1.51,-3.76,-0.55,-2.06,-0.154,-0.210
0,박주홍,25 LF,,21,8,86.0,31,30,1,0,100.0,3.24,-0.54,0.81,0.11,,,,,,0.39,0.96,-0.34,0.05,0.039,0.005
0,박주홍,25 CF,,7,4,36.0,21,20,1,0,100.0,5.25,1.11,0.69,0.06,,,,,,1.87,4.63,0.00,1.87,0.190,0.190
0,유로결,25 RF,,2,1,13.0,3,3,0,0,100.0,2.08,-0.43,-0.30,0.02,,,,,,-0.71,-5.12,-0.06,-0.77,-0.072,-0.079
0,유로결,25 LF,,1,0,3.0,0,0,0,0,0.0,0.00,-0.13,,0.00,,,,,,-0.12,-0.89,-0.01,-0.13,-0.013,-0.014
0,유로결,25 CF,,4,0,13.0,3,2,1,0,100.0,2.08,-1.50,-0.11,0.02,,,,,,-1.58,-11.39,0.00,-1.58,-0.161,-0.161
0,김동준,25 CF,,1,0,2.0,0,0,0,0,0.0,0.00,,,0.00,,,,,,0.00,0.02,,,0.000,
0,김동준,25 RF,,4,0,9.0,0,0,0,0,0.0,0.00,-0.98,,0.01,,,,,,-0.96,-5.54,-0.03,-0.99,-0.098,-0.101
0,김동준,25 LF,,6,4,31.0,5,4,1,0,100.0,1.45,-1.07,0.01,0.04,,,,,,-1.02,-5.88,-0.15,-1.17,-0.104,-0.119
Rank,Name,Team,Sort▼,G,GS,IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,수비 관련 득점 기여도,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
Rank,Name,Team,WAR,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS
0,푸이그,25 LF,,28,28,232.0,48,45,1,2,95.8,1.78,-1.55,-0.40,-0.72,,,,,,-2.68,-9.63,-1.20,-3.88,-0.272,-0.395
0,이우성,25 CF,,3,1,12.0,4,4,0,0,100.0,3.00,-1.61,-0.21,0.02,,,,,,-1.80,-4.80,0.00,-1.80,-0.183,-0.183
0,이우성,25 RF,,14,9,91.2,13,13,0,0,100.0,1.28,0.43,-0.19,0.15,,,,,,0.39,1.03,-0.40,-0.01,0.039,-0.001
0,이우성,25 LF,,37,29,227.0,61,57,2,2,96.7,2.34,-2.55,-0.24,-0.72,,,,,,-3.51,-9.35,-1.15,-4.66,-0.357,-0.474
0,김태연,25 RF,,13,7,58.2,17,15,1,1,94.1,2.45,2.54,-0.27,-0.41,,,,,,1.86,3.66,-0.29,1.57,0.189,0.160
0,김태연,25 LF,,27,23,170.1,30,28,1,1,96.7,1.53,-2.96,0.06,-0.29,,,,,,-3.18,-6.28,-0.86,-4.04,-0.324,-0.412
0,김성욱,25 LF,,1,1,5.0,0,0,0,0,0.0,0.00,,0.17,0.01,,,,,,0.18,1.33,-0.02,0.16,0.018,0.016
0,김성욱,25 CF,,2,0,28.2,8,8,0,0,100.0,2.51,-2.51,-0.90,0.05,,,,,,-3.36,-25.47,0.00,-2.55,-0.342,-0.259
