Rank,Name,Team,Sort▼,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,비율,비율,비율,비율,비율,비율,WAR▼,팀,pid
Rank,Name,Team,WAR,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR▼,,
16,김재열,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KIA 타이거즈,14747
16,박정우,22 1B,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KIA 타이거즈,14686
19,박민,22 3B,0.0,6,-0.03,0.03,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.16,-143.3,0.0,KIA 타이거즈,14611
20,나지완,22 LF,-0.02,2,-0.02,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.16,-141.0,-0.02,KIA 타이거즈,10030
21,류승현,22 RF,-0.03,3,-0.07,0.04,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.16,-136.2,-0.03,KIA 타이거즈,12543
22,김민식,22 C,-0.04,22,0.21,-0.25,62,61,54,7,13,2,0,1,18,6,0,0,6,0,0,12,1,1,1,0.241,0.311,0.333,0.644,0.091,78.5,-0.04,KIA 타이거즈,10707
23,임석진,22 3B,-0.05,10,-0.03,-0.02,17,17,14,4,1,0,0,1,4,1,0,0,2,1,0,9,1,0,0,0.071,0.235,0.286,0.521,0.062,52.1,-0.05,KIA 타이거즈,12612
24,신범수,22 C,-0.07,2,-0.08,0.01,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.16,-136.6,-0.07,KIA 타이거즈,12541
25,이우성,22 LF,-0.1,80,0.41,-0.51,137,133,120,23,35,7,0,1,45,12,1,3,12,1,0,20,5,4,0,0.292,0.361,0.375,0.736,0.127,110.9,-0.1,KIA 타이거즈,11099
26,한승택,22 C,-0.1,66,-0.18,0.08,119,115,102,11,18,2,0,1,23,12,0,0,9,3,0,30,2,4,1,0.176,0.261,0.225,0.486,0.042,36.6,-0.1,KIA 타이거즈,11119
27,이정훈,22 DH,-0.12,6,-0.12,0.0,10,10,8,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0.0,0.2,0.0,0.2,-0.031,-27.4,-0.12,KIA 타이거즈,12916
28,김태진,22 1B,-0.17,7,-0.1,-0.07,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.16,-130.9,-0.17,KIA 타이거즈,11244
29,김규성,22 2B,-0.31,70,-0.1,-0.2,52,51,50,14,9,0,1,1,14,4,0,0,1,0,0,12,0,1,0,0.18,0.196,0.28,0.476,0.019,16.6,-0.31,KIA 타이거즈,12540
30,김석환,22 LF,-0.36,51,-0.38,0.02,107,107,94,15,14,2,0,3,25,7,0,0,10,3,0,32,1,0,0,0.149,0.252,0.266,0.518,0.053,45.9,-0.36,KIA 타이거즈,12917
31,최정용,22 2B,-0.43,30,-0.4,-0.04,23,22,22,5,2,0,0,0,2,0,0,0,0,0,0,6,0,1,0,0.091,0.091,0.091,0.182,-0.092,-80.5,-0.43,KIA 타이거즈,11407
1,박병호,22 1B,4.52,124,3.83,0.68,487,485,429,72,118,17,0,35,240,98,5,3,40,12,3,131,7,0,6,0.275,0.349,0.559,0.908,0.176,145.8,4.52,KT 위즈,10470
2,장성우,22 C,3.4,117,3.36,0.04,420,419,362,48,94,11,0,18,159,55,1,0,52,2,2,79,12,1,3,0.26,0.353,0.439,0.792,0.143,118.0,3.4,KT 위즈,10235
3,조용호,22 RF,3.08,131,2.46,0.62,531,527,474,52,146,18,4,3,181,44,5,4,49,3,3,74,3,2,3,0.308,0.374,0.382,0.756,0.134,111.5,3.08,KT 위즈,12943
4,알포드,22 LF,2.2,80,2.72,-0.52,323,321,283,48,81,19,1,14,144,50,5,1,33,3,3,90,3,0,4,0.286,0.362,0.509,0.871,0.166,137.3,2.2,KT 위즈,15144
5,배정대,22 CF,2.02,144,2.14,-0.12,575,570,508,64,135,24,2,6,181,56,19,4,54,4,0,126,2,5,4,0.266,0.339,0.356,0.695,0.112,92.8,2.02,KT 위즈,11212
6,김준태,22 C,1.87,98,1.97,-0.11,270,266,231,28,63,16,1,4,93,27,2,0,33,0,1,77,4,3,3,0.273,0.36,0.403,0.763,0.135,113.1,1.87,KT 위즈,10835
7,황재균,22 3B,1.81,141,2.07,-0.26,581,578,519,59,136,25,3,10,197,64,6,3,53,5,5,99,17,2,2,0.262,0.335,0.38,0.715,0.117,97.1,1.81,KT 위즈,10407
8,오윤석,22 2B,1.37,112,0.8,0.58,337,332,286,23,67,13,0,6,98,37,2,1,34,6,0,69,9,5,6,0.234,0.322,0.343,0.665,0.103,84.6,1.37,KT 위즈,11397
9,심우준,22 SS,1.26,132,1.38,-0.12,449,437,388,69,93,8,2,4,117,34,23,2,43,2,0,75,11,11,4,0.24,0.316,0.302,0.618,0.085,70.5,1.26,KT 위즈,11334
10,김민혁,22 LF,0.57,132,0.22,0.35,434,413,373,47,106,10,2,0,120,35,6,9,37,2,2,62,10,19,3,0.284,0.349,0.322,0.671,0.104,86.9,0.57,KT 위즈,11339
11,홍현빈,22 RF,0.52,61,0.0,0.52,92,86,76,8,18,2,0,0,20,1,4,0,10,0,0,26,1,6,0,0.237,0.326,0.263,0.589,0.08,67.5,0.52,KT 위즈,12941
12,라모스,22 RF,0.19,18,0.3,-0.11,80,79,72,10,18,1,1,3,30,11,2,0,4,2,0,18,2,1,1,0.25,0.304,0.417,0.721,0.114,95.0,0.19,KT 위즈,15000
13,장준원,22 2B,0.15,35,0.18,-0.03,63,60,57,7,14,2,0,3,25,10,1,0,3,0,0,17,5,3,0,0.246,0.283,0.439,0.722,0.108,88.5,0.15,KT 위즈,11214
14,문상준,22 SS,0.08,2,0.04,0.03,3,3,3,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.667,1.0,0.21,166.2,0.08,KT 위즈,14720
15,고명성,22 2B,0.02,1,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.02,KT 위즈,13171
16,지명성,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,14775
16,류희운,22 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,12655
16,박영현,22 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,15089
16,주권,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11323
16,김민수,22 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11317
16,쿠에바스,22 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,13942
16,김재윤,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11489
16,심재민,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11311
16,고영표,22 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11308
16,배제성,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,11394
16,이정현,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,12937
16,이상우,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,KT 위즈,15090
28,전진영,22 DH,-0.04,4,0.03,-0.07,3,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0.09,76.2,-0.04,KT 위즈,14885
29,강백호,22 DH,-0.07,62,-0.19,0.13,264,261,237,24,58,12,0,6,88,29,0,0,23,1,2,44,6,1,2,0.245,0.312,0.371,0.683,0.103,85.4,-0.07,KT 위즈,13168
30,문상인,22 C,-0.08,12,-0.09,0.02,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,-0.16,-126.6,-0.08,KT 위즈,13227
31,조대현,22 C,-0.09,6,-0.09,0.0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,-0.16,-136.5,-0.09,KT 위즈,13177
32,유준규,22 DH,-0.12,7,-0.13,0.01,16,15,14,3,3,0,0,0,3,0,0,0,1,0,0,6,0,1,0,0.214,0.267,0.214,0.481,0.033,26.3,-0.12,KT 위즈,14778
33,권동진,22 2B,-0.13,48,-0.29,0.16,40,39,38,9,5,1,1,0,8,4,4,0,1,0,0,16,0,1,0,0.132,0.154,0.211,0.365,-0.018,-15.1,-0.13,KT 위즈,14777
34,이시원,22 RF,-0.16,31,-0.09,-0.06,16,16,15,6,2,0,0,0,2,1,2,0,0,1,0,4,0,0,0,0.133,0.188,0.133,0.321,-0.02,-15.8,-0.16,KT 위즈,12526
35,김태훈,22 1B,-0.17,7,-0.26,0.08,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,-0.16,-128.5,-0.17,KT 위즈,11336
36,양승혁,22 2B,-0.22,11,-0.14,-0.08,5,5,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.16,-129.3,-0.22,KT 위즈,13233
37,문상철,22 DH,-0.22,28,-0.04,-0.18,52,52,49,5,11,3,0,2,20,4,1,0,3,0,0,17,2,0,0,0.224,0.269,0.408,0.677,0.094,78.1,-0.22,KT 위즈,11333
38,송민섭,22 RF,-0.23,119,-0.49,0.25,72,69,64,17,10,1,2,0,15,3,0,2,5,0,0,19,0,3,0,0.156,0.217,0.234,0.451,0.023,18.9,-0.23,KT 위즈,11342
39,신본기,22 SS,-0.47,74,-0.55,0.08,138,134,121,9,22,3,0,1,28,8,0,1,10,2,0,28,5,4,1,0.182,0.254,0.231,0.485,0.038,31.3,-0.47,KT 위즈,10840
40,김병희,22 1B,-0.63,41,-0.32,-0.31,85,85,74,8,15,2,0,1,20,6,0,3,7,3,0,26,2,0,1,0.203,0.294,0.27,0.564,0.072,59.6,-0.63,KT 위즈,11330
41,박경수,22 2B,-1.27,100,-1.01,-0.26,194,192,166,13,20,3,0,3,32,10,0,0,24,1,0,70,3,2,1,0.12,0.234,0.193,0.427,0.023,19.6,-1.27,KT 위즈,10469
1,피렐라,22 LF,6.44,141,6.85,-0.41,630,619,561,102,192,33,4,28,317,109,15,5,55,12,12,81,19,0,2,0.342,0.411,0.565,0.976,0.205,170.8,6.44,삼성 라이온즈,14757
2,김지찬,22 2B,2.89,113,2.57,0.32,429,410,361,62,101,7,6,0,120,25,25,4,45,2,0,64,2,19,2,0.28,0.361,0.332,0.693,0.116,96.8,2.89,삼성 라이온즈,14618
3,오재일,22 1B,2.45,135,2.51,-0.05,536,529,470,57,126,42,0,21,231,94,2,1,57,2,8,133,7,0,7,0.268,0.345,0.491,0.836,0.153,126.9,2.45,삼성 라이온즈,10400
4,김현준,22 CF,1.89,118,2.08,-0.19,422,414,363,57,100,19,4,0,127,22,6,3,45,6,0,80,1,8,0,0.275,0.365,0.35,0.715,0.126,104.7,1.89,삼성 라이온즈,14867
5,강민호,22 C,1.81,130,1.86,-0.04,444,441,396,38,102,19,1,13,162,66,0,0,41,3,4,58,21,1,3,0.258,0.33,0.409,0.739,0.122,102.0,1.81,삼성 라이온즈,10232
6,강한울,22 3B,1.65,94,1.64,0.01,252,248,226,31,73,12,1,1,90,26,4,2,20,0,0,48,2,4,2,0.323,0.375,0.398,0.773,0.137,115.3,1.65,삼성 라이온즈,11255
7,김태군,22 C,1.25,102,1.06,0.19,235,229,205,20,61,11,0,2,78,25,0,0,17,4,0,34,15,6,3,0.298,0.358,0.38,0.738,0.126,105.7,1.25,삼성 라이온즈,10459
8,김재성,22 DH,1.24,63,1.35,-0.11,185,184,161,16,54,10,0,3,73,26,0,0,18,2,0,40,4,1,3,0.335,0.402,0.453,0.855,0.167,139.1,1.24,삼성 라이온즈,11344
9,이원석,22 3B,1.16,88,1.18,-0.03,335,332,288,31,77,13,0,10,120,60,0,0,33,5,2,70,7,3,6,0.267,0.346,0.417,0.763,0.132,110.3,1.16,삼성 라이온즈,10180
10,구자욱,22 RF,1.04,99,1.53,-0.49,442,440,409,69,120,23,3,5,164,38,11,1,27,3,2,84,7,1,2,0.293,0.34,0.401,0.741,0.123,103.0,1.04,삼성 라이온즈,10892
11,이병헌,22 C,0.2,3,0.19,0.01,4,4,4,1,3,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0.75,0.75,1.0,1.75,0.492,433.1,0.2,삼성 라이온즈,14117
12,오선진,22 3B,0.15,100,0.63,-0.49,306,290,268,30,74,8,0,3,91,24,2,2,18,3,0,51,5,16,1,0.276,0.328,0.34,0.668,0.099,83.6,0.15,삼성 라이온즈,10557
13,박승규,22 CF,0.09,62,-0.38,0.46,83,78,74,10,16,2,0,0,18,4,2,0,3,0,0,15,0,5,1,0.216,0.244,0.243,0.487,0.028,22.7,0.09,삼성 라이온즈,14122
14,조민성,22 1B,0.08,12,0.11,-0.03,16,16,13,3,4,0,0,1,7,3,1,0,2,1,0,7,0,0,0,0.308,0.438,0.538,0.976,0.216,183.8,0.08,삼성 라이온즈,15040
15,김재혁,22 LF,0.06,15,0.11,-0.04,39,39,33,5,8,1,0,0,9,3,4,0,4,1,0,9,0,0,1,0.242,0.333,0.273,0.606,0.088,73.1,0.06,삼성 라이온즈,15036
16,우규민,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,10523
16,김서준,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,15039
16,오승환,22 P,0.0,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,10367
16,홍정우,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,13242
16,박주혁,22 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,14668
16,이상민,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,삼성 라이온즈,11169
22,안주형,22 2B,-0.01,18,-0.22,0.21,23,22,20,2,3,0,0,0,3,2,0,0,1,0,0,6,0,1,1,0.15,0.182,0.15,0.332,-0.029,-23.4,-0.01,삼성 라이온즈,12988
23,윤정빈,22 RF,-0.03,13,-0.25,0.22,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,-0.16,-135.1,-0.03,삼성 라이온즈,13161
24,김영웅,22 3B,-0.06,13,-0.11,0.05,15,15,15,2,2,0,0,1,5,1,0,0,0,0,0,7,0,0,0,0.133,0.133,0.333,0.466,0.006,4.9,-0.06,삼성 라이온즈,15035
25,김동진,22 2B,-0.09,5,-0.07,-0.02,4,4,4,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.25,0.25,0.5,0.75,0.118,93.8,-0.09,삼성 라이온즈,14863
26,이태훈,22 DH,-0.09,10,-0.16,0.07,18,18,17,2,3,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0.176,0.222,0.176,0.398,0.001,0.5,-0.09,삼성 라이온즈,13160
27,공민규,22 1B,-0.1,15,-0.15,0.06,22,22,19,0,3,0,0,0,3,2,0,0,1,1,0,10,0,0,1,0.158,0.227,0.158,0.385,0.005,4.4,-0.1,삼성 라이온즈,13164
28,최영진,22 3B,-0.14,43,-0.24,0.1,91,90,80,5,15,4,0,2,25,10,2,2,8,2,0,20,2,1,0,0.188,0.278,0.313,0.591,0.077,64.3,-0.14,삼성 라이온즈,10934
29,이성규,22 DH,-0.17,13,-0.25,0.08,34,34,27,5,2,0,0,0,2,1,0,0,5,2,0,8,1,0,0,0.074,0.265,0.074,0.339,0.022,18.8,-0.17,삼성 라이온즈,12562
30,김상수,22 SS,-0.24,72,0.38,-0.62,260,256,235,30,59,11,0,2,76,29,2,1,18,1,0,44,6,4,2,0.251,0.305,0.323,0.628,0.084,69.9,-0.24,삼성 라이온즈,10320
31,이재현,22 SS,-0.26,75,-0.29,0.02,239,236,230,23,54,4,0,7,79,23,0,0,5,1,0,44,6,3,0,0.235,0.254,0.343,0.597,0.064,52.8,-0.26,삼성 라이온즈,15034
32,김성윤,22 CF,-0.3,48,0.04,-0.34,49,48,42,14,8,3,0,1,14,2,10,2,5,1,0,10,0,1,0,0.19,0.292,0.333,0.625,0.091,74.9,-0.3,삼성 라이온즈,12936
33,김성표,22 CF,-0.38,17,-0.26,-0.12,18,18,17,5,2,0,0,0,2,0,2,0,1,0,0,5,0,0,0,0.118,0.167,0.118,0.285,-0.041,-32.7,-0.38,삼성 라이온즈,11109
34,이해승,22 SS,-0.45,46,-0.37,-0.07,106,100,99,11,23,3,0,0,26,5,0,0,1,0,0,29,1,6,0,0.232,0.24,0.263,0.503,0.03,24.9,-0.45,삼성 라이온즈,14121
35,김동엽,22 DH,-0.51,30,-0.53,0.02,100,100,95,9,21,5,0,2,32,4,0,3,4,0,0,22,1,0,1,0.221,0.25,0.337,0.587,0.061,49.3,-0.51,삼성 라이온즈,12548
36,김호재,22 2B,-0.51,21,-0.36,-0.16,29,29,28,1,4,1,0,0,5,1,0,0,1,0,0,9,1,0,0,0.143,0.172,0.179,0.351,-0.022,-18.7,-0.51,삼성 라이온즈,13240
37,송준석,22 RF,-0.65,17,-0.41,-0.24,32,31,29,3,4,0,0,0,4,1,0,0,1,1,0,5,1,1,0,0.138,0.194,0.138,0.332,-0.019,-16.1,-0.65,삼성 라이온즈,11200
38,김헌곤,22 CF,-2.45,80,-1.87,-0.58,239,237,224,18,43,8,0,1,54,20,3,1,9,1,0,22,10,2,3,0.192,0.224,0.241,0.465,0.02,16.6,-2.45,삼성 라이온즈,10640
1,최지훈,22 CF,5.69,144,4.39,1.3,640,627,569,93,173,32,4,10,243,61,31,7,47,7,0,77,7,13,4,0.304,0.362,0.427,0.789,0.142,118.9,5.69,SSG 랜더스,14587
2,박성한,22 SS,5.37,140,4.5,0.87,564,557,494,68,147,24,4,2,185,56,12,8,60,2,1,81,5,6,2,0.298,0.375,0.374,0.749,0.134,111.6,5.37,SSG 랜더스,12922
3,최정,22 3B,5.3,121,5.13,0.17,505,504,414,80,110,21,0,26,209,87,12,5,66,19,3,96,6,0,6,0.266,0.386,0.505,0.891,0.181,150.4,5.3,SSG 랜더스,10106
4,한유섬,22 RF,4.39,135,3.92,0.47,545,540,458,62,121,33,1,21,219,100,1,1,66,16,6,137,8,0,5,0.264,0.372,0.478,0.85,0.166,138.7,4.39,SSG 랜더스,10815
5,추신수,22 DH,2.84,112,2.78,0.06,499,497,409,77,106,20,1,16,176,58,15,5,71,13,1,100,6,2,4,0.259,0.382,0.43,0.812,0.159,133.8,2.84,SSG 랜더스,14888
6,김강민,22 CF,1.67,84,1.48,0.19,202,198,178,24,54,11,0,5,80,18,1,3,18,3,2,39,1,2,1,0.303,0.375,0.449,0.824,0.155,129.1,1.67,SSG 랜더스,10108
7,라가레스,22 LF,1.48,49,1.23,0.25,202,198,181,24,57,9,0,6,84,32,3,1,14,1,1,18,4,3,3,0.315,0.362,0.464,0.826,0.149,124.5,1.48,SSG 랜더스,15151
8,김민식,22 C,0.94,82,0.74,0.2,204,197,168,23,36,7,1,1,48,22,0,0,26,2,1,33,3,6,2,0.214,0.323,0.286,0.609,0.089,74.6,0.94,SSG 랜더스,10707
9,전의산,22 1B,0.49,77,0.83,-0.35,266,264,241,36,60,15,1,13,116,45,0,0,24,0,3,84,6,0,1,0.249,0.316,0.481,0.797,0.137,113.9,0.49,SSG 랜더스,14699
10,오태곤,22 LF,0.47,130,-0.11,0.58,295,290,263,48,61,14,1,4,89,23,11,4,15,9,1,68,3,5,3,0.232,0.293,0.338,0.631,0.087,72.5,0.47,SSG 랜더스,10249
11,최경모,22 3B,0.42,98,0.05,0.37,75,74,73,16,22,2,0,0,24,4,2,0,1,0,0,18,1,1,0,0.301,0.311,0.329,0.64,0.081,67.1,0.42,SSG 랜더스,14151
12,안상현,22 2B,0.21,46,0.05,0.16,47,44,38,12,6,0,0,2,12,5,2,0,5,1,0,12,2,3,0,0.158,0.273,0.316,0.589,0.077,65.0,0.21,SSG 랜더스,12613
13,이재원,22 C,0.1,105,0.29,-0.19,279,269,234,27,47,6,0,4,65,28,1,0,25,8,1,44,13,9,3,0.201,0.296,0.278,0.574,0.074,62.5,0.1,SSG 랜더스,10082
14,오준혁,22 RF,0.07,47,-0.2,0.27,67,66,61,3,14,2,0,0,16,6,0,0,5,0,0,15,4,1,0,0.23,0.288,0.262,0.55,0.059,48.9,0.07,SSG 랜더스,10672
15,최준우,22 2B,0.04,10,0.04,0.0,16,16,12,0,3,0,0,0,3,1,0,0,3,0,0,3,0,0,1,0.25,0.375,0.25,0.625,0.101,82.9,0.04,SSG 랜더스,13128
16,고효준,22 P,0.0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,10124
16,폰트,22 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,14759
16,최민준,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,13126
16,박민호,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,11236
16,서동민,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,13191
16,김택형,22 P,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,11373
16,조요한,22 P,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,SSG 랜더스,14858
23,석정우,22 2B,-0.01,9,-0.11,0.09,9,9,9,1,2,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0.222,0.222,0.222,0.444,0.007,5.5,-0.01,SSG 랜더스,15121
24,전경원,22 C,-0.02,1,-0.02,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.16,-133.8,-0.02,SSG 랜더스,13129
25,조형우,22 C,-0.04,9,-0.01,-0.04,13,13,12,2,2,1,0,0,3,1,0,0,1,0,0,3,0,0,0,0.167,0.231,0.25,0.481,0.032,27.0,-0.04,SSG 랜더스,14806
26,김성현,22 2B,-0.06,130,-0.35,0.28,359,339,302,38,66,9,1,2,83,37,3,3,31,3,0,36,13,20,3,0.219,0.295,0.275,0.57,0.069,57.4,-0.06,SSG 랜더스,10636
27,이정범,22 RF,-0.07,7,-0.01,-0.05,11,11,11,2,3,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0.273,0.273,0.273,0.546,0.044,36.6,-0.07,SSG 랜더스,13194
28,최상민,22 LF,-0.07,27,-0.14,0.07,18,17,14,3,1,0,0,0,1,1,3,1,3,0,0,4,0,1,0,0.071,0.235,0.071,0.306,-0.002,-2.0,-0.07,SSG 랜더스,13195
29,이흥련,22 C,-0.09,22,-0.14,0.05,55,52,45,4,6,2,0,0,8,1,0,0,5,2,0,22,2,3,0,0.133,0.25,0.178,0.428,0.031,25.3,-0.09,SSG 랜더스,11108
30,하재훈,22 LF,-0.12,60,0.08,-0.21,114,114,107,18,23,6,1,6,49,13,1,0,4,1,0,40,0,0,2,0.215,0.246,0.458,0.704,0.098,81.7,-0.12,SSG 랜더스,14147
31,김규남,22 RF,-0.2,2,-0.15,-0.05,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,-0.16,-130.2,-0.2,SSG 랜더스,14200
32,이현석,22 C,-0.23,9,-0.21,-0.02,15,15,15,0,2,0,0,0,2,1,0,0,0,0,0,5,1,0,0,0.133,0.133,0.133,0.266,-0.06,-49.8,-0.23,SSG 랜더스,11369
33,최주환,22 2B,-0.29,97,0.24,-0.53,333,332,298,36,63,14,2,9,108,41,0,0,29,4,2,55,5,0,2,0.211,0.288,0.362,0.65,0.093,77.5,-0.29,SSG 랜더스,10182
34,김재현,22 3B,-0.33,18,-0.14,-0.19,20,18,18,2,4,1,0,0,5,4,0,0,0,0,0,3,2,2,0,0.222,0.222,0.278,0.5,0.027,22.0,-0.33,SSG 랜더스,11289
35,크론,22 1B,-0.34,67,-0.15,-0.19,259,259,243,21,54,13,1,11,102,35,0,0,9,3,0,68,3,0,4,0.222,0.255,0.42,0.675,0.09,75.9,-0.34,SSG 랜더스,15006
36,최항,22 DH,-0.41,15,-0.35,-0.05,24,24,20,0,2,0,0,0,2,1,0,0,2,1,0,7,0,0,1,0.1,0.208,0.1,0.308,-0.013,-10.6,-0.41,SSG 랜더스,10810
1,양의지,22 C,5.46,130,5.03,0.42,510,507,427,61,121,24,0,20,205,94,3,1,60,13,6,48,16,0,10,0.283,0.38,0.48,0.86,0.167,141.5,5.46,NC 다이노스,10165
2,박건우,22 CF,3.85,111,4.09,-0.24,463,463,408,52,137,18,1,10,187,61,3,3,44,8,1,62,10,0,3,0.336,0.408,0.458,0.866,0.173,147.3,3.85,NC 다이노스,10189
3,김주원,22 SS,3.2,96,2.1,1.1,326,316,273,35,61,9,3,10,106,47,10,3,30,14,1,89,4,9,0,0.223,0.331,0.388,0.719,0.126,107.3,3.2,NC 다이노스,14765
4,노진혁,22 3B,2.86,115,3.43,-0.57,451,445,396,50,111,24,0,15,180,75,2,0,45,2,3,105,11,3,5,0.28,0.353,0.455,0.808,0.145,123.7,2.86,NC 다이노스,11165
5,박민우,22 2B,2.74,104,2.6,0.14,451,440,390,61,104,22,1,4,140,38,21,4,42,10,5,55,7,6,3,0.267,0.351,0.359,0.71,0.12,101.2,2.74,NC 다이노스,11137
6,마티니,22 LF,2.57,139,3.52,-0.95,576,572,510,67,151,34,1,16,235,85,12,4,51,8,5,86,8,0,7,0.296,0.365,0.461,0.826,0.153,129.7,2.57,NC 다이노스,15008
